## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /hpcfs/home/ing_civil/da.martinez33/UBC/off-target_data/mapping/trimmomatic/RNP_Cas2_S66_L002.sorted.bam --OUTPUT /hpcfs/home/ing_civil/da.martinez33/UBC/off-target_data/gatk/trimmomatic/markdup/RNP_Cas2_S66_L002.markdup.bam --METRICS_FILE /hpcfs/home/ing_civil/da.martinez33/UBC/off-target_data/gatk/trimmomatic/metrics/RNP_Cas2_S66_L002_dup_metrics.txt --REMOVE_DUPLICATES false --TMP_DIR /tmp/da.martinez33_439671 --VALIDATION_STRINGENCY SILENT --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue May 05 21:49:48 COT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	2022905	139105181	5468588	6048125	1141723	8616686	1454550	0.065571	1276475649

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
84.0	9.78125	42	0	38
85.0	9.781357	51	0	53
86.0	9.781453	42	0	27
87.0	9.781539	41	0	44
88.0	9.781616	32	0	32
89.0	9.781685	31	0	24
90.0	9.781747	27	0	33
91.0	9.781802	41	0	34
92.0	9.781852	29	0	30
93.0	9.781897	25	0	22
94.0	9.781937	22	0	30
95.0	9.781973	29	0	29
96.0	9.782005	24	0	19
97.0	9.782034	17	0	14
98.0	9.78206	26	0	33
99.0	9.782083	18	0	15
100.0	9.782104	21	0	21
101.0	0	16	0	13
102.0	0	14	0	17
103.0	0	14	0	13
104.0	0	16	0	16
105.0	0	18	0	13
106.0	0	13	0	13
107.0	0	13	0	13
108.0	0	13	0	16
109.0	0	13	0	14
110.0	0	13	0	9
111.0	0	9	0	10
112.0	0	10	0	9
113.0	0	10	0	11
114.0	0	13	0	9
115.0	0	10	0	10
116.0	0	7	0	7
117.0	0	14	0	13
118.0	0	6	0	6
119.0	0	11	0	11
120.0	0	8	0	9
121.0	0	6	0	7
122.0	0	7	0	6
123.0	0	7	0	5
124.0	0	8	0	10
125.0	0	9	0	9
126.0	0	9	0	11
127.0	0	7	0	6
128.0	0	8	0	8
129.0	0	7	0	8
130.0	0	7	0	7
131.0	0	7	0	5
132.0	0	6	0	5
133.0	0	7	0	4
134.0	0	5	0	6
135.0	0	3	0	3
136.0	0	1	0	1
137.0	0	2	0	4
138.0	0	5	0	2
139.0	0	3	0	2
140.0	0	3	0	3
141.0	0	3	0	2
142.0	0	1	0	3
143.0	0	1	0	0
144.0	0	1	0	2
145.0	0	6	0	5
146.0	0	0	0	1
147.0	0	1	0	1
148.0	0	3	0	2
149.0	0	1	0	1
150.0	0	1	0	2
151.0	0	2	0	1
152.0	0	1	0	0
154.0	0	1	0	5
155.0	0	3	0	0
156.0	0	0	0	2
157.0	0	4	0	2
158.0	0	1	0	0
160.0	0	0	0	2
161.0	0	3	0	3
162.0	0	2	0	1
163.0	0	1	0	0
164.0	0	0	0	1
165.0	0	2	0	1
166.0	0	0	0	1
167.0	0	1	0	1
168.0	0	2	0	1
169.0	0	1	0	1
171.0	0	2	0	2
174.0	0	1	0	3
175.0	0	1	0	0
176.0	0	1	0	1
177.0	0	1	0	1
179.0	0	1	0	0
180.0	0	0	0	1
182.0	0	1	0	1
183.0	0	1	0	0
184.0	0	1	0	1
192.0	0	1	0	1
194.0	0	0	0	1
195.0	0	1	0	0
197.0	0	0	0	1
198.0	0	1	0	0
203.0	0	1	0	1
204.0	0	1	0	1
206.0	0	1	0	1
218.0	0	1	0	1
245.0	0	0	0	1
246.0	0	1	0	0
284.0	0	1	0	1
361.0	0	0	0	1
362.0	0	1	0	0
403.0	0	0	0	1
404.0	0	1	0	0
452.0	0	1	0	1
467.0	0	1	0	1
717.0	0	1	0	1
729.0	0	1	0	1
874.0	0	1	0	1
948.0	0	1	0	1
1054.0	0	1	0	1
1986.0	0	0	0	1
1987.0	0	1	0	0
2856.0	0	0	0	1
2859.0	0	1	0	0
3114.0	0	0	0	1
3115.0	0	1	0	0
3584.0	0	0	0	1
3587.0	0	1	0	0
3660.0	0	0	0	1
3665.0	0	1	0	0
4289.0	0	0	0	1
4291.0	0	1	0	0
5376.0	0	0	0	1
5382.0	0	1	0	0
9291.0	0	0	0	1
9306.0	0	1	0	0

